sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label,AttackType
16,3,7,0,2,0.452508,2478,1866,52.0,52.0,59.0,43809.168,32989.471,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110231201823164,0.0155844852842133,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020267,0.028999,0,BAD-MISCONF
16,4,7,1,2,0.011139,1040,1856,65.0,52.0,65.0,746927.743,1332978.741,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0006650765736897,0.0003592891077841,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.001,0.0,0.00071,0.000532,0,BAD-MISCONF
17,4,8,1,2,0.499327,650,1288,65.0,52.0,65.0,10414.017,20635.776,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0005706681145562,0.0237774281274704,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000495,0.054101,0,BAD-MISCONF
16,3,7,0,2,0.493506,2478,1866,52.0,52.0,59.0,40169.724,30248.872,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0120210763884753,0.0155557517347664,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.022353,0.028949,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,4,7,1,2,0.051055,1040,1440,65.0,52.0,65.0,162961.509,225639.013,208,192,13.0,12.0,13.0,0.0,13.0,8.0,0.0005777359008789,0.0022197391675866,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.042,0.0,0.0,0.00053,0.004359,0,BAD-MISCONF
17,4,8,1,2,0.005866,650,1032,65.0,52.0,65.0,886449.706,1407409.379,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.0006104575263129,0.000324291341445,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000587,0.000551,0,BAD-MISCONF
16,3,7,0,2,0.452453,2478,1866,52.0,52.0,59.0,43814.501,32993.486,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110193636359238,0.0155827588048474,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020276,0.028938,0,BAD-MISCONF
16,4,7,1,2,0.475459,2080,3296,65.0,52.0,65.0,34997.767,55458.0,416,384,13.0,12.0,13.0,0.0,13.0,6.857,0.0153116718415291,0.0086360714652321,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.456,0.0,0.0,0.000561,0.017444,0,BAD-MISCONF
16,3,7,0,2,0.493407,2374,1866,52.0,52.0,59.35,38491.564,30254.953,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.01263384329967,0.0155768558896821,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023525,0.028916,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
17,4,8,1,2,0.46871,1300,2320,65.0,52.0,65.0,22188.56,39598.046,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0246281623840332,0.0120181792821639,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.458,0.0,0.0,0.000455,0.024579,0,BAD-MISCONF
16,4,7,1,2,0.456366,1040,1960,65.0,52.0,65.0,18230.986,34358.398,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005196571350097,0.0138292384870124,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000538,0.000436,0,BAD-MISCONF
17,4,8,1,2,0.499947,650,1288,65.0,52.0,65.0,10401.105,20610.19,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004926522572835,0.0238069466182163,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000535,0.049856,0,BAD-MISCONF
16,3,7,0,2,0.4519,2478,1866,52.0,52.0,59.0,43868.107,33033.853,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011001046110944,0.015566036618989,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020272,0.028926,0,BAD-MISCONF
16,4,7,1,2,0.499961,1040,1360,65.0,52.0,65.0,16641.3,21761.7,208,216,13.0,12.0,13.0,0.0,13.0,9.818,0.0004913965861002,0.0238076164608909,64.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000491,0.054052,0,BAD-MISCONF
17,4,8,1,2,0.046707,650,1032,65.0,52.0,65.0,111332.441,176761.66,130,96,13.0,12.0,13.0,0.0,13.0,5.333,0.0004752212100558,0.0027339458465576,64.0,0.0,0.0,1.0,0.444,0.0,0.0,0.0,509.0,502.0,0.042,0.0,0.0,0.000459,0.005113,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
16,3,7,0,2,0.454212,2478,1866,52.0,52.0,59.0,43644.818,32865.711,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0110644887133342,0.015637340216801,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020312,0.029084,0,BAD-MISCONF
16,4,7,1,2,0.499974,1170,1856,65.0,52.0,65.0,18720.971,29697.541,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0294101799235624,0.0160939078177175,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.49,0.0,0.0,0.000717,0.033639,0,BAD-MISCONF
17,4,8,1,2,0.49996,910,1520,65.0,52.0,65.0,14561.165,24321.946,182,168,13.0,12.0,13.0,0.0,13.0,6.462,0.0384180729205791,0.0199798774719238,64.0,0.0,0.0,1.0,0.538,0.0,0.0,0.0,509.0,502.0,0.493,0.0,0.0,0.00057,0.04148,0,BAD-MISCONF
8,11,20,7,0,0.007875,360,0,60.0,52.0,60.0,365713.729,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0015748023986816,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
26,7,17,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
15,6,6,3,1,0.002222,144,0,36.0,52.0,36.0,518482.398,0.0,16,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0007402896881103,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
0,9,0,6,3,5e-06,984,0,328.0,52.0,328.0,1557850688.94,0.0,900,0,300.0,12.0,300.0,0.0,300.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
4,2,20,7,4,1e-06,116,0,116.0,52.0,116.0,928000000.0,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF
31,11,20,7,0,0.050216,360,0,60.0,52.0,60.0,57352.232,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0100430011749267,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
30,10,20,7,0,0.009425,0,240,65.0,60.0,65.0,0.0,203714.151,0,0,13.0,0.0,13.0,0.0,13.0,0.0,0.0113731942525724,0.0031413237253824,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.455918,390,696,65.0,52.0,65.0,6843.334,12212.719,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0670484066009521,0.0414470109072598,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.177,0.001,0.102,0.000714,0.134482,0,BAD-MITM
16,4,7,1,2,0.4588,650,640,65.0,64.0,65.0,11333.912,11159.544,130,120,13.0,12.0,13.0,12.0,13.0,12.0,0.0508698887295193,0.0508677959442138,64.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,509.0,502.0,0.12,0.001,0.103,0.000751,0.11376,0,BAD-MITM
16,4,7,1,2,0.457072,390,696,65.0,52.0,65.0,6826.057,12181.886,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0807936191558837,0.0415096282958984,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.204,0.0,0.132,0.000541,0.167457,0,BAD-MITM
16,4,7,1,2,0.494762,780,1080,65.0,52.0,65.0,12612.125,17462.942,156,144,13.0,12.0,13.0,0.0,13.0,8.0,0.0334742719476873,0.0291035876554601,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.135,0.0,0.051,0.000672,0.070021,0,BAD-MITM
16,4,7,1,2,0.460845,780,976,65.0,52.0,65.0,13540.35,16942.797,156,144,13.0,12.0,13.0,0.0,13.0,9.0,0.0418350913307883,0.0306706587473551,64.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,509.0,502.0,0.159,0.001,0.051,0.000705,0.085435,0,BAD-MITM
30,10,20,7,0,0.251233,240,240,60.0,60.0,60.0,7642.304,7642.304,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744293530782063,0.0018443266550699,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
31,11,20,7,0,0.223408,720,0,60.0,52.0,60.0,25782.422,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0203097300095991,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.451636,1300,2112,65.0,52.0,65.0,23027.4,37410.668,260,216,13.0,12.0,13.0,0.0,13.0,6.0,0.023716738349513,0.0129038538251604,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.135,0.001,0.0,0.030318,0.014151,0,BAD-MITM
30,10,20,7,0,0.229394,120,480,60.0,60.0,60.0,4184.939,16739.757,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327704293387276,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
31,11,20,7,0,0.051982,360,0,60.0,52.0,60.0,55403.823,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0103961944580078,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.432113,520,616,65.0,52.0,65.0,9627.107,11404.419,104,96,13.0,12.0,13.0,0.0,13.0,9.6,0.0615930216653006,0.047942558924357,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.187,0.001,0.115,0.000788,0.13873,0,BAD-MITM
16,4,7,1,2,0.468555,520,616,65.0,52.0,65.0,8878.36,10517.441,104,96,13.0,12.0,13.0,0.0,13.0,9.6,0.0497605800628662,0.0520615577697753,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.119,0.0,0.112,0.000767,0.11637,0,BAD-MITM
16,4,7,1,2,0.491369,390,696,65.0,52.0,65.0,6349.606,11331.605,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0736007690429687,0.044669823213057,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.195,0.001,0.119,0.000592,0.14702,0,BAD-MITM
16,4,7,1,2,0.434276,780,976,65.0,52.0,65.0,14368.745,17979.353,156,144,13.0,12.0,13.0,0.0,13.0,9.0,0.0333550843325528,0.0289516607920328,64.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,509.0,502.0,0.138,0.001,0.051,0.000634,0.072583,0,BAD-MITM
16,4,7,1,2,0.456554,910,1104,65.0,52.0,65.0,15945.54,19344.919,182,168,13.0,12.0,13.0,0.0,13.0,9.333,0.0350596904754638,0.0268341793733484,64.0,0.0,0.0,1.0,0.778,0.0,0.0,0.0,509.0,502.0,0.131,0.0,0.05,0.000631,0.070861,0,BAD-MITM
30,10,20,7,0,0.251621,120,480,60.0,60.0,60.0,3815.261,15261.044,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,0.0359457220349993,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
31,11,20,7,0,0.048068,360,0,60.0,52.0,60.0,59915.004,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0096134185791015,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.45707,1170,1984,65.0,52.0,65.0,20478.267,34725.54,234,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0237128874834846,0.0138505733374393,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.103,0.0,0.0,0.031806,0.012234,0,BAD-MITM
30,10,20,7,0,0.229342,120,480,60.0,60.0,60.0,4185.888,16743.551,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-06,0.0327630043029785,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
31,11,20,7,0,0.047931,360,0,60.0,52.0,60.0,60086.371,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0095860004425048,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.454862,390,696,65.0,52.0,65.0,6859.221,12241.071,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0686178207397461,0.041351014917547,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.179,0.001,0.11,0.000787,0.136186,0,BAD-MITM
16,4,7,1,2,0.497043,650,640,65.0,64.0,65.0,10461.873,10300.921,130,120,13.0,12.0,13.0,12.0,13.0,12.0,0.0551373428768581,0.0551264286041259,64.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,509.0,502.0,0.135,0.001,0.115,0.000833,0.123217,0,BAD-MITM
16,4,7,1,2,0.482366,390,696,65.0,52.0,65.0,6468.116,11543.099,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0817803859710693,0.0437947403300892,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.204,0.001,0.131,0.000692,0.168257,0,BAD-MITM
16,4,7,1,2,0.394541,520,616,65.0,52.0,65.0,10543.896,12490.461,104,96,13.0,12.0,13.0,0.0,13.0,9.6,0.0493184157780238,0.0437662336561414,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.119,0.001,0.111,0.000739,0.114315,0,BAD-MITM
16,4,7,1,2,0.499479,390,696,65.0,52.0,65.0,6246.508,11147.614,78,72,13.0,12.0,13.0,0.0,13.0,6.0,0.0727908134460449,0.0454071001573042,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.183,0.0,0.111,0.000555,0.146291,0,BAD-MITM
30,10,20,7,0,0.258838,120,480,60.0,60.0,60.0,3708.884,14835.535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,0.0369767120906284,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
31,11,20,7,0,0.047078,360,0,60.0,52.0,60.0,61174.839,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0094154357910156,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.499718,1950,2856,65.0,52.0,65.0,31217.607,45721.787,390,336,13.0,12.0,13.0,0.0,13.0,7.0,0.0172092092448267,0.0106211672437951,64.0,0.0,0.0,1.0,0.583,0.0,0.0,0.0,509.0,502.0,0.106,0.0,0.0,0.022787,0.007336,0,BAD-MITM
30,10,20,7,0,0.257274,120,480,60.0,60.0,60.0,3731.431,14925.724,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1920928955078125e-06,0.0367532798222133,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
0,9,0,6,3,5e-06,984,0,328.0,52.0,328.0,1557850688.94,0.0,900,0,300.0,12.0,300.0,0.0,300.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MITM
16,4,7,1,2,0.499677,1040,1464,65.0,52.0,65.0,16650.757,23439.142,208,216,13.0,12.0,13.0,0.0,13.0,9.0,0.033226728439331,0.0217250430065652,64.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.000557,0.048817,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.499764,650,1160,65.0,52.0,65.0,10404.911,18568.764,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554572211371527,0.0263033164174933,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000469,0.055396,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.451199,2478,1866,52.0,52.0,59.0,43936.258,33085.172,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0109902184184004,0.0155392761888175,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.022349,0.028899,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.499525,1040,1728,65.0,52.0,65.0,16655.819,27674.284,208,168,13.0,12.0,13.0,0.0,13.0,5.6,0.0332752068837483,0.0172138296324631,64.0,0.0,0.0,1.0,0.467,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.00057,0.033183,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.499947,650,1288,65.0,52.0,65.0,10401.1,20610.18,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0554357899559868,0.023806957971482,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000456,0.049905,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.492801,2478,1866,52.0,52.0,59.0,40227.191,30292.146,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011996856549891,0.0155293037151468,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022352,0.028903,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.047885,910,1104,65.0,52.0,65.0,152030.947,184441.94,182,168,13.0,12.0,13.0,0.0,13.0,9.333,0.0004884463090163,0.0028167051427504,64.0,0.0,0.0,1.0,0.778,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000525,0.005566,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.04703,520,488,65.0,52.0,65.0,88454.144,83010.812,104,72,13.0,12.0,13.0,0.0,13.0,9.0,0.0004012925284249,0.0066401617867606,64.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,509.0,502.0,0.044,0.0,0.001,0.000394,0.011461,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.492987,2374,1866,52.0,52.0,59.35,38524.345,30280.72,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0126232550694392,0.0155656255524733,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.023442,0.028927,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.459867,2080,3504,65.0,52.0,65.0,36184.371,60956.749,416,384,13.0,12.0,13.0,0.0,13.0,6.4,0.0148110697346348,0.0077857445862333,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.443,0.0,0.0,0.000541,0.015713,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.49285,2478,1866,52.0,52.0,59.0,40223.183,30289.128,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0120007293980296,0.0155342118493441,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.02238,0.028914,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.456363,1300,2320,65.0,52.0,65.0,22788.876,40669.379,260,240,13.0,12.0,13.0,0.0,13.0,6.0,0.0239597998167339,0.0117015899756015,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.446,0.0,0.0,0.000513,0.023898,0,BAD-MISCONF-DUPLICATION
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.459213,1040,1960,65.0,52.0,65.0,18117.961,34145.388,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005225976308186,0.01391550988862,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000531,0.000451,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.499515,650,1288,65.0,52.0,65.0,10410.096,20628.005,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004597769843207,0.0237863858540852,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000568,0.049798,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.451653,2478,1866,52.0,52.0,59.0,43892.098,33051.919,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0109990980567001,0.0155544198792556,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020287,0.028928,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.049799,1040,1752,65.0,52.0,65.0,167071.588,281451.368,208,192,13.0,12.0,13.0,0.0,13.0,6.4,0.0005079269409179,0.0017171728199925,64.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,509.0,502.0,0.042,0.0,0.0,0.000526,0.003402,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.499718,650,1160,65.0,52.0,65.0,10405.869,18570.474,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004505581325954,0.0262814195532547,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000452,0.049949,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.451633,2478,1866,52.0,52.0,59.0,43894.068,33053.402,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.011000534383262,0.0155507860512569,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.022366,0.028922,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.49995,1040,1984,65.0,52.0,65.0,16641.665,31747.176,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005300680796305,0.0151499690431537,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000496,0.03116,0,BAD-MISCONF-DUPLICATION
17,4,8,1,2,0.499626,650,848,65.0,52.0,65.0,10407.786,13578.157,130,120,13.0,12.0,13.0,0.0,13.0,8.571,0.0004559887780083,0.0384086095369779,64.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000477,0.077442,0,BAD-MISCONF-DUPLICATION
16,3,7,0,2,0.451915,2478,1866,52.0,52.0,59.0,43866.649,33032.755,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0109996330447313,0.01556265765223,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020324,0.028887,0,BAD-MISCONF-DUPLICATION
16,4,7,1,2,0.499724,1170,1856,65.0,52.0,65.0,18730.341,29712.404,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0293954680947696,0.0160929310706353,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000521,0.031124,0,BAD-MISCONF-DUPLICATION
