sAddress,rAddress,sIPs,rIPs,protocol,duration,sBytesSum,rBytesSum,sBytesMin,rBytesMin,sBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,sWinTCP,rWinTCP,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,Label
16,4,7,1,2,0.499715,1040,1856,65.0,52.0,65.0,16649.494,29712.942,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332598686218261,0.0161058364375945,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000553,0.031139,1
17,4,8,1,2,0.499837,780,848,65.0,52.0,65.0,12484.065,13572.419,156,120,13.0,12.0,13.0,0.0,13.0,8.571,0.0454396551305597,0.0383742405818058,64.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000478,0.077282,1
16,3,7,0,2,0.458339,2478,1738,52.0,52.0,59.0,43251.827,30335.623,294,282,13.0,13.0,0.0,0.0,7.0,10.071,0.0111789761520013,0.0169337060716417,64.0,0.0,0.0,0.571,0.786,0.0,0.0,0.0,503.0,506.5,0.199,0.001,0.0,0.021301,0.028883,1
16,4,7,1,2,0.499415,1040,1232,65.0,52.0,65.0,16659.493,19735.091,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0332351366678873,0.0262525709051834,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000498,0.053706,1
17,4,8,1,2,0.499702,520,1160,65.0,52.0,65.0,8324.961,18571.067,104,120,13.0,12.0,13.0,0.0,13.0,6.0,0.071225711277553,0.0263000538474635,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000506,0.062313,1
25,7,16,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,0
16,3,7,0,2,0.458925,2478,1866,52.0,52.0,59.0,43196.596,32528.187,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111694626691864,0.0158074148770036,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020314,0.02885,1
6,2,20,7,4,0.000383,476,0,119.0,52.0,119.0,9937758.983,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,0.0001273949940999,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.007053,910,1496,65.0,52.0,65.0,1032158.083,1696822.519,182,144,13.0,12.0,13.0,0.0,13.0,5.538,0.0005169281592735,0.0002696800231933,64.0,0.0,0.0,1.0,0.462,0.0,0.0,0.0,509.0,502.0,0.001,0.001,0.0,0.000569,0.000398,1
17,4,8,1,2,0.003235,520,800,65.0,52.0,65.0,1285971.018,1978416.951,104,72,13.0,12.0,13.0,0.0,13.0,5.143,0.0004197188786097,0.0002313027015099,64.0,0.0,0.0,1.0,0.429,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.000537,0.000359,1
16,3,7,0,2,0.457698,2374,1866,52.0,52.0,59.35,41494.596,32615.382,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0117045854910826,0.0157826604514286,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.021249,0.028957,1
16,3,7,0,2,0.49973,1756,1372,52.0,52.0,58.533,28111.185,21963.864,196,228,13.0,13.0,0.0,0.0,6.533,10.364,0.0123631707553205,0.0190888586498442,64.0,0.0,0.0,0.533,0.818,0.0,0.0,0.0,502.933,505.818,0.2,0.0,0.0,0.01572,0.04043,1
25,7,16,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.476159,2080,3088,65.0,52.0,65.0,34946.3,51881.814,416,384,13.0,12.0,13.0,0.0,13.0,7.385,0.0153302915634647,0.0093364341586243,64.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,509.0,502.0,0.457,0.0,0.0,0.000507,0.020508,1
17,4,8,1,2,0.470254,1300,2008,65.0,52.0,65.0,22115.708,34160.263,260,240,13.0,12.0,13.0,0.0,13.0,7.059,0.0247001647949218,0.0142500906279592,64.0,0.0,0.0,1.0,0.588,0.0,0.0,0.0,509.0,502.0,0.459,0.0,0.0,0.000566,0.031796,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.458604,2478,1738,52.0,52.0,59.0,43226.823,30318.086,294,282,13.0,13.0,0.0,0.0,7.0,10.071,0.0111854425290735,0.0169439227492721,64.0,0.0,0.0,0.571,0.786,0.0,0.0,0.0,503.0,506.5,0.199,0.0,0.0,0.021341,0.028951,1
16,4,7,1,2,0.053001,1040,1648,65.0,52.0,65.0,156978.249,248750.149,208,192,13.0,12.0,13.0,0.0,13.0,6.857,0.0005365371704101,0.0019629619739673,64.0,0.0,0.0,1.0,0.571,0.0,0.0,0.0,509.0,502.0,0.044,0.001,0.0,0.000592,0.003852,1
17,4,8,1,2,0.499799,650,1288,65.0,52.0,65.0,10404.181,20616.285,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004516707526312,0.0237999075935,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000493,0.049865,1
25,7,16,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.457659,2374,1866,52.0,52.0,59.35,41498.141,32618.168,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0117012843107565,0.0157813121532571,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.001,0.0,0.021287,0.028939,1
16,4,7,1,2,0.499992,1040,1984,65.0,52.0,65.0,16640.268,31744.512,208,216,13.0,12.0,13.0,0.0,13.0,6.353,0.0005382061004638,0.0151512406089089,64.0,0.0,0.0,1.0,0.529,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000563,0.031111,1
17,4,8,1,2,0.499919,650,1160,65.0,52.0,65.0,10401.68,18562.999,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004780027601453,0.0262900026221024,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000542,0.054179,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.499699,1756,1372,52.0,52.0,58.533,28112.928,21965.226,196,228,13.0,13.0,0.0,0.0,6.533,10.364,0.0123683830787395,0.0190722828819638,64.0,0.0,0.0,0.533,0.818,0.0,0.0,0.0,502.933,505.818,0.2,0.0,0.0,0.015742,0.04038,1
16,4,7,1,2,0.499923,1170,1544,65.0,52.0,65.0,18722.882,24707.803,234,192,13.0,12.0,13.0,0.0,13.0,7.385,0.0294071786543902,0.0199565982818603,64.0,0.0,0.0,1.0,0.615,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000542,0.041591,1
17,4,8,1,2,0.499881,780,1264,65.0,52.0,65.0,12482.969,20228.811,156,120,13.0,12.0,13.0,0.0,13.0,5.455,0.045423377643932,0.023785046168736,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000554,0.045347,1
16,4,7,1,2,0.499807,1040,1856,65.0,52.0,65.0,16646.42,29707.457,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332620779673258,0.0160966457859162,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000569,0.035506,1
17,4,8,1,2,0.499999,650,1288,65.0,52.0,65.0,10400.019,20608.037,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.05544466442532,0.0238094329833984,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.001,0.0,0.000569,0.049848,1
16,3,7,0,2,0.457681,2478,1738,52.0,52.0,59.0,43314.013,30379.239,294,282,13.0,13.0,0.0,0.0,7.0,10.071,0.0111629265110667,0.0169073299125388,64.0,0.0,0.0,0.571,0.786,0.0,0.0,0.0,503.0,506.5,0.199,0.0,0.0,0.021281,0.028944,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.499861,1040,1336,65.0,52.0,65.0,16644.634,21381.952,208,192,13.0,12.0,13.0,0.0,13.0,8.727,0.0332444667816162,0.0238028480893089,64.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.00054,0.059505,1
17,4,8,1,2,0.499973,780,1160,65.0,52.0,65.0,12480.677,18561.007,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454519878734241,0.0262708914907355,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000488,0.05417,1
16,3,7,0,2,0.458691,2478,1866,52.0,52.0,59.0,43218.644,32544.79,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111758534501238,0.0157997197118298,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.02235,0.028944,1
16,4,7,1,2,0.499704,1040,1856,65.0,52.0,65.0,16649.859,29713.595,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332594712575276,0.016119449369369,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000558,0.033161,1
17,4,8,1,2,0.499596,650,1160,65.0,52.0,65.0,10408.412,18575.011,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554225444793701,0.0262753712503533,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000447,0.062256,1
16,3,7,0,2,0.460079,2478,1866,52.0,52.0,59.0,43088.252,32446.601,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0112024923650229,0.0158453069884201,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.020311,0.02899,1
16,4,7,1,2,0.499899,1040,1360,65.0,52.0,65.0,16643.355,21764.388,208,216,13.0,12.0,13.0,0.0,13.0,9.818,0.033239205678304,0.023804675965082,64.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000547,0.053634,1
17,4,8,1,2,0.499644,650,1160,65.0,52.0,65.0,10407.408,18573.221,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0554464393191867,0.0262634754180908,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000511,0.062278,1
16,3,7,0,2,0.4589,2478,1866,52.0,52.0,59.0,43198.952,32529.961,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111739751769275,0.0158064200960356,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.001,0.0,0.02239,0.028953,1
16,4,7,1,2,0.499935,1170,1856,65.0,52.0,65.0,18722.427,29699.849,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0294078939101275,0.0161039983072588,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000491,0.03115,1
17,4,8,1,2,0.499587,650,1080,65.0,52.0,65.0,10408.595,17294.281,130,144,13.0,12.0,13.0,0.0,13.0,8.0,0.0553825696309407,0.0293874179615693,64.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000496,0.067608,1
0,9,0,6,3,0.316405,1968,0,328.0,52.0,328.0,49758.995,0.0,1800,0,300.0,12.0,300.0,0.0,300.0,6.75,0.0632808208465576,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.459753,2478,1866,52.0,52.0,59.0,43118.82,32469.62,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111918042345744,0.0158319637693207,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020322,0.028927,1
16,4,7,1,2,0.046501,780,872,65.0,52.0,65.0,134190.756,150018.384,156,144,13.0,12.0,13.0,0.0,13.0,10.286,0.0004614483226429,0.0035769205826979,64.0,0.0,0.0,1.0,0.857,0.0,0.0,0.0,509.0,502.0,0.041,0.0,0.0,0.000475,0.007274,1
17,4,8,1,2,0.002162,390,568,65.0,52.0,65.0,1443090.878,2101732.356,78,48,13.0,12.0,13.0,0.0,13.0,4.8,0.0003841876983642,0.0002148946126302,64.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.00051,0.000318,1
16,3,7,0,2,0.457431,2374,1866,52.0,52.0,59.35,41518.841,32634.438,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0116951282207782,0.0157734443401468,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.199,0.0,0.0,0.021293,0.028871,1
16,4,7,1,2,0.054659,1040,1856,65.0,52.0,65.0,152216.647,271648.171,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0008025328318277,0.0017631592289094,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.042,0.001,0.0,0.000873,0.003356,1
17,4,8,1,2,0.005917,650,1160,65.0,52.0,65.0,878841.521,1568394.1,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0005748801761203,0.0003113621159603,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000483,0.000559,1
16,3,7,0,2,0.499581,1756,1372,52.0,52.0,58.533,28119.569,21970.415,196,228,13.0,13.0,0.0,0.0,6.533,10.364,0.0123608934468236,0.0190503824324834,64.0,0.0,0.0,0.533,0.818,0.0,0.0,0.0,502.933,505.818,0.199,0.0,0.0,0.015712,0.040316,1
16,4,7,1,2,0.475251,2080,2984,65.0,52.0,65.0,35013.077,50230.299,416,384,13.0,12.0,13.0,0.0,13.0,7.68,0.0153079340534825,0.009690878342609,64.0,0.0,0.0,1.0,0.64,0.0,0.0,0.0,509.0,502.0,0.459,0.0,0.0,0.0005,0.019591,1
17,4,8,1,2,0.471429,1300,1904,65.0,52.0,65.0,22060.59,32310.279,260,240,13.0,12.0,13.0,0.0,13.0,7.5,0.0247752164539537,0.0151987075805664,64.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,509.0,502.0,0.462,0.0,0.0,0.000527,0.031201,1
16,3,7,0,2,0.457592,2478,1738,52.0,52.0,59.0,43322.43,30385.143,294,282,13.0,13.0,0.0,0.0,7.0,10.071,0.0111607574835056,0.0169042216406928,64.0,0.0,0.0,0.571,0.786,0.0,0.0,0.0,503.0,506.5,0.2,0.001,0.0,0.021331,0.028929,1
16,4,7,1,2,0.460737,1040,1960,65.0,52.0,65.0,18058.023,34032.428,208,192,13.0,12.0,13.0,0.0,13.0,5.647,0.0005546728769938,0.0139616980697169,64.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000575,0.000477,1
17,4,8,1,2,0.457833,650,1264,65.0,52.0,65.0,11357.851,22086.651,130,120,13.0,12.0,13.0,0.0,13.0,5.455,0.00045198864407,0.0218015284765334,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000496,0.000396,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,299084224.938,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,1.9073486328125e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.458453,2374,1866,52.0,52.0,59.35,41426.276,32561.681,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0117292281908866,0.0158086891832022,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.021273,0.028996,1
16,4,7,1,2,0.048829,1040,1232,65.0,52.0,65.0,170390.11,201846.746,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.000517463684082,0.0025699013157894,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.04,0.0,0.0,0.000523,0.005002,1
17,4,8,1,2,0.004947,650,1160,65.0,52.0,65.0,1051143.504,1875886.868,130,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004530217912462,0.0002603154433401,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.00042,0.000465,1
16,3,7,0,2,0.499697,1756,1372,52.0,52.0,58.533,28113.036,21965.31,196,228,13.0,13.0,0.0,0.0,6.533,10.364,0.0123692792037437,0.0190425713857014,64.0,0.0,0.0,0.533,0.818,0.0,0.0,0.0,502.933,505.818,0.199,0.001,0.0,0.015768,0.040248,1
16,4,7,1,2,0.009184,1040,1856,65.0,52.0,65.0,905930.251,1616737.063,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0005458672841389,0.0002962235481508,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.001,0.0,0.000621,0.000414,1
17,4,8,1,2,0.49985,650,1288,65.0,52.0,65.0,10403.119,20614.181,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0004590087466769,0.0238023371923537,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000451,0.04991,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.499751,2478,1738,52.0,52.0,59.0,39667.763,27821.861,294,282,13.0,13.0,0.0,0.0,7.0,10.071,0.0121890219246468,0.0169193391446714,64.0,0.0,0.0,0.571,0.786,0.0,0.0,0.0,503.0,506.5,0.199,0.001,0.0,0.023529,0.028945,1
16,4,7,1,2,0.49964,1040,1360,65.0,52.0,65.0,16651.988,21775.677,208,216,13.0,12.0,13.0,0.0,13.0,9.818,0.0005281925201416,0.0237923349652971,64.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.00056,0.053927,1
17,4,8,1,2,0.499939,780,1160,65.0,52.0,65.0,12481.522,18562.264,156,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0454489101063121,0.0262625844855057,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000503,0.049903,1
16,3,7,0,2,0.459754,2478,1866,52.0,52.0,59.0,43118.708,32469.535,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111973925334651,0.0158332051901981,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.020249,0.02905,1
16,4,7,1,2,0.499686,1170,1856,65.0,52.0,65.0,18731.762,29714.658,234,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0293932381798239,0.0160890010095411,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000566,0.031072,1
17,4,8,1,2,0.49941,520,1160,65.0,52.0,65.0,8329.83,18581.928,104,120,13.0,12.0,13.0,0.0,13.0,6.0,0.0004325594220842,0.0262846821232845,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.496,0.0,0.0,0.000459,0.062286,1
29,11,20,7,0,5e-06,180,0,60.0,52.0,60.0,284972687.001,0.0,0,0,0.0,12.0,0.0,0.0,0.0,6.75,2.026557922363281e-06,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.459352,2478,1866,52.0,52.0,59.0,43156.441,32497.949,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111841690249559,0.0158213829172068,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.001,0.0,0.022416,0.028934,1
16,4,7,1,2,0.499998,1040,1856,65.0,52.0,65.0,16640.062,29696.111,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332546075185139,0.0160968457498858,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000556,0.035516,1
17,4,8,1,2,0.499979,780,1264,65.0,52.0,65.0,12480.528,20224.856,156,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0454304435036399,0.0237892809368315,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000514,0.04535,1
15,6,6,3,1,0.002247,144,0,36.0,52.0,36.0,512705.707,0.0,16,0,4.0,12.0,4.0,0.0,4.0,6.75,0.0007486343383789,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,3,7,0,2,0.45858,2478,1866,52.0,52.0,59.0,43229.093,32552.658,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111632928615663,0.0157960694411705,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.2,0.0,0.0,0.02024,0.028995,1
16,4,7,1,2,0.4998,1040,1336,65.0,52.0,65.0,16646.658,21384.553,208,192,13.0,12.0,13.0,0.0,13.0,8.727,0.0332337379455566,0.0237999530065627,64.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,509.0,502.0,0.491,0.001,0.0,0.00059,0.059852,1
17,4,8,1,2,0.499648,650,1056,65.0,52.0,65.0,10407.324,16907.898,130,120,13.0,12.0,13.0,0.0,13.0,6.667,0.0554523468017578,0.0293531838585348,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000537,0.067563,1
16,4,7,1,2,0.499808,1040,1856,65.0,52.0,65.0,16646.388,29707.401,208,192,13.0,12.0,13.0,0.0,13.0,6.0,0.0332510630289713,0.0161228103022421,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.491,0.0,0.0,0.000628,0.033111,1
17,4,8,1,2,0.499878,650,1264,65.0,52.0,65.0,10402.539,20228.937,130,120,13.0,12.0,13.0,0.0,13.0,5.455,0.0554152064853244,0.0238036655244373,64.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,509.0,502.0,0.495,0.0,0.0,0.000491,0.055383,1
16,3,7,0,2,0.45945,2374,1866,52.0,52.0,59.35,41336.376,32491.018,294,306,13.0,13.0,0.0,0.0,7.35,10.2,0.0117627718509771,0.015822722994048,64.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,503.05,506.2,0.2,0.0,0.0,0.023452,0.028981,1
25,7,16,4,1,1e-06,40,0,40.0,52.0,40.0,320000000.0,0.0,8,0,8.0,12.0,8.0,0.0,8.0,6.75,0.0113731942525724,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.007419,910,1624,65.0,52.0,65.0,981243.732,1751142.661,182,168,13.0,12.0,13.0,0.0,13.0,6.0,0.0005186887887807,0.0002747465063024,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000545,0.000407,1
17,4,8,1,2,0.003846,520,928,65.0,52.0,65.0,1081649.896,1930329.045,104,96,13.0,12.0,13.0,0.0,13.0,6.0,0.000415597643171,0.000256331761678,64.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,509.0,502.0,0.001,0.0,0.0,0.000465,0.000395,1
16,3,7,0,2,0.459883,2478,1866,52.0,52.0,59.0,43106.614,32460.429,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111973401976794,0.0158337642406595,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020332,0.028883,1
16,4,7,1,2,0.057166,1040,1232,65.0,52.0,65.0,145541.291,172410.453,208,192,13.0,12.0,13.0,0.0,13.0,9.6,0.0008106708526611,0.0030086793397602,64.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,509.0,502.0,0.044,0.001,0.0,0.000949,0.005544,1
17,4,8,1,2,0.499779,910,1520,65.0,52.0,65.0,14566.444,24330.764,182,168,13.0,12.0,13.0,0.0,13.0,6.462,0.0383653090550349,0.019991111755371,64.0,0.0,0.0,1.0,0.538,0.0,0.0,0.0,509.0,502.0,0.492,0.0,0.0,0.000499,0.044967,1
16,3,7,0,2,0.459355,2478,1866,52.0,52.0,59.0,43156.149,32497.73,294,306,13.0,13.0,0.0,0.0,7.0,10.2,0.0111871986854367,0.0158205854481664,64.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,503.0,506.2,0.199,0.0,0.0,0.020307,0.028948,1
25,7,16,4,1,0.163357,80,0,40.0,52.0,40.0,3917.798,0.0,16,0,8.0,12.0,8.0,0.0,8.0,6.75,0.163356065750122,0.0161014526121078,64.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,509.0,502.0,0.2,0.0,0.0,0.000553,0.028963,1
16,4,7,1,2,0.499581,1170,2216,65.0,52.0,65.0,18735.695,35485.727,234,240,13.0,12.0,13.0,0.0,13.0,6.316,0.0292975341572481,0.0135021660778973,64.0,0.0,0.0,1.0,0.526,0.0,0.0,0.0,509.0,502.0,0.488,0.0,0.0,0.000556,0.030008,1
17,4,8,1,2,0.499627,650,1288,65.0,52.0,65.0,10407.761,20623.378,130,144,13.0,12.0,13.0,0.0,13.0,6.545,0.0553704367743598,0.0237917218889508,64.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,509.0,502.0,0.494,0.0,0.0,0.000475,0.049909,1
